score,text,klasifikasi
1, jenis vaksin apa sih yang paling bagus hallo sobat ksr uns ramai dibincangkan mengenai jenis vaksin yang lebih bagus ini…,Netral
0, terlebih saat ini pemerintah sudah menyiapkan stok vaksin covid dari berbagai produsen vaksin yang dibeli pemerintah terminal…,Netral
-1, vaksin sinovac dosis salah memberi informasi aku,Negatif
-1,tipu la kalau korang rasa benda ini bukan flex siapa takde tu auto orang lari beb credit … ,Negatif
0, i sudah complete dose vaksin sinovac then on dapat tau ve  that time my condition ge… ,Positif
0, pas banget aku sinovac pas hari h suntik kedua masih hahahihi eh seminggu kemudian muncul hal yang membuat… ,Negatif
-1,rasah kakean cangkem asline aku ki ultramentapi bar vaksin sinovac kekuatan ku ilang,Negatif
-1, tim riset di indonesia mengatakan efikasi vaksin covid sinovac turun menjadi persen setelah bulan pemberian boo…,Negatif
1,kalaumall udah rame siapsiap panen kasus covid pas masa perlindungan vaksin selesai sinovac itu bulan setel… ,Negatif
0,dari bahan apa vaksin sinovac,Netral
0, suasana vaksinasi yang diselenggarakan oleh ika universitas airlangga yang diselenggarakan hari minggu … ,Netral
0,rengiat pelaksanaan vaksinasi di wilayah kecamatan tanggungharjo hari senin oktoberber mulai pukul … ,Netral
0,sok yang kemarin pada gamau vaksin karena pakai sinovac maunya yang lain sekarang moderna sama pfizer sudah ada di puskesmas…jangan banyak a… ,Positif
0,terlebih saat ini pemerintah sudah menyiapkan stok vaksin covid dari berbagai produsen vaksin yang dibeli pem… ,Positif
-1,jangan kakean cangkem asline ki aku keturunan prabu siliwangi tapi bar vaksin sinovac kekuatanku ilang,Negatif
1,sbb sekolah sudah nak bukak tapi vaksin yang di bagi pfizer saya nak vaksin sinovac taknak pfizer pastu sis dekat ka… ,Positif
1,studi di turki vaksin booster dengan pfizer menghasilkan perlindungan lebih besar daripada sinovac ,Positif
2,gratis tidak yang non sinovac kali vaksin sudah aman kemanamana gratis kaum sinovac kali vaksin belum aman kemanam… ,Negatif
0, tutup wkwk kalau mau coba di samping lombok abang cimuning kalau tidak tahu lombok abang pato… ,Netral
0,kalian menggunakan vaksin apa — sinovac sih kemarin ,Netral
-1,jog ada tidak sih yang ambil vaksin sinovac tapi tidak ada gejala apapun bahkan sakit pegal juga enggasumpah enak banget diki… ,Positif
-1, perlahan bukan hanya sebab vaksin astrazeneca ia kerana kadar vaksin dosis peama pada dan minggu lepas me… ,Negatif
3, setahu ane vaksin itu expirednya cepat terutama yang pakai metode seperti pfizer… ,Netral
0,ada yang tau cari vaksin booster di mana buat ou sih mreka bulan maret dapet sinovac bayar tidak apa-apa deh,Netral
-1, keberkesanan vaksin sinovac  pfizer sama dan setanding lawan covid ,Netral
0, ikut ketahanan badan je awak ada yang amik pfizer takde effect langsung ada yang effect  macam dem… ,Positif
-1, pak bagaimana dengan vaksin plasebo yang pernah heboh beritanya disini tiba tiba menguap begitu saja… ,Netral
-1,tim riset di indonesia mengatakan efikasi vaksin covid sinovac turun menjadi persen setelah bulan pember… ,Negatif
-1,rausah kakean cangkem asline aku ki ultramantapi bar vaksin sinovac kekuatanku ilang,Negatif
-1,eddy yoshawirja warga di bilangan pecinan lama kota bandung menjadi warga lanjut usia lansia teua yang… ,Netral
1, piem mail negara luar mana yang sudah setuju terima rakyat kita yang sudah lengkap vaksin sinovac awak pun terminal… ,Positif
0,informasi vaksin covid bogor puskesmas tanjungsari untuk masyarakat umum hari ini pakai pfizer dan sinovac ,Netral
-1,asline aku iki ultramentapi bar di vaksin sinovac kekuatanku ilang,Negatif
0, apakah tim riset di indonesia telah mengadakan penelitian sampel dari manusia yang di vaksin dengan vaksi… ,Netral
-1, kalau sekedar butuh seifikat harusnya pakai sinovac aja saya juga tidak percaya vaksin tapi karena ribet mau kem…,Negatif
0, ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari senin tanggal oktober jam w…,Netral
0, ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari senin tanggal oktober jam wit…,Netral
0, ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari senin tanggal oktober jam wita…,Netral
0, ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari senin tanggal oktober jam wi…,Netral
0,ayo daftar jadwal vaksin gratis cikarang pada oktober dosis sinovac di sgc sea informasi … ,Positif
-1,dalam rumah ini kami semua sudah dosis vaksin yang paling steady tak ada simptom kecuali hari peama mak aku dia am… ,Negatif
0,sayup terdengar obrolan sesama ibu buskrg vaksin sinovac sudah tidak ada dgnti sama astrazeneca vaganza astrazeneca vaganza ,Negatif
3, jujur ya nder aku vaksin sinovac tidak ada efek apa² cuma kaya ngerasa jadi laper terus gitu kalausampe d… ,Negatif
-1, tim riset di indonesia mengatakan efikasi vaksin covid sinovac turun menjadi persen… ,Negatif
0,malaysia dilaporkan memberikan kelulusan bersyarat untuk vaksin covid keluaran biotech ltd china diguna… ,Positif
0,informasi vaksin covid massal bogor puskesmas cinagara oktober pakai pfizer dan sinovac ,Netral
0,ayo hadiri gerai vaksin tni polri yang akan dilaksanakan pada hari senin tanggal oktober jam … ,Netral
0, pembukaan ini dijangka bermula bulan depan november ,Netral
0, aneh aja orang tu ya padahal aku mah pengen nya dapat pfizer astrazeneca atau moderna tap… ,Netral
1,hayo siapa yang masih takut vaksin dan jadi maju mundur cantik baca dulu deh ya curhatan saya tentang efek vaksi… ,Positif
1,jenis vaksin yang digunakan adalah sinovac terbuka untuk umum usia mulai tahun ke atas dan penyintas covid… ,Positif
1,informasi vaksin massal pfizer dan sinovac bogor oktober hanya tersedia kuota saja ,Netral
0,emak aku al mama kan sudah boleh vaksin nih emak aku penyintas covid tadinya blon boleh vaksin daftarin jaki car… ,Positif
1,yth segenap warga ngestiharjo bagi saudaraku warga domisili ngestiharjo yang belum vaksinasi covid bisa mengkuti… ,Netral
1, vaksin ke ke sinovac tuh aman aman ajaa ini badan terus vaksin ke moderna astagaaaaa tidak lagi lagi deh ampun bgtt sakitnyaaa,Negatif
0, imunisasi covid penggunaan vaksin coronavac keluaran sinovac life sciences co ltd china dan pharmaniaga lifesciences…,Positif
-1, penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan kp kesihatan ,Positif
1, tolong di baca ada tulisannya kan sinovac vaksin peama,Netral
1, dan katanya kalauyg dapat sinovac bakalan vaksin ke tidak sih yang moderna seperti nakes ,Negatif
0, dan kebetulan saya sendiri sempet cek antibodi kuantitatif covid kan… ,Netral
1,umum yang beempat di kampus feb untan vaksinasi covid tahap kali ini berhasil mencapai angka vial sinov… ,Positif
1, sebanyak pelajar sama di cilacap hari ini mendapatkan suntikan vaksin covid dosis peama jenis sinovac saya meninj…,Positif
0,eh cu udah vaksin kah kmu sudah dimana di oh sinovac kah iya selesai,Netral
0, kamu udah vaksin sinovac  tapi kena kopid kak,Negatif
1, vaksin covid sinovac buatan tiongkok dapat digunakan pada remaja berusia antara dan tahun selengkapnya …,Positif
0,siswai smk yapisdah ikuti vaksin sinovac danramil csk ini bagian proses ptm ,Netral
-2,rasah kakean omong aku ki asline ultramen tapi bar vaksin sinovac kekuatan ilang,Negatif
-1, mbak aku demam lemes nyuruh nyuruh aku akunya yang capek giliran aku vaksin dapet sinovac alhamduli… ,Negatif
0, gelombang ketiga itu profit taking vaksin ke kan bayar tidak gratis sinovac aja rb paling murah tuh dibanding mo…,Positif
0,siswai smk yapisda ikuti vaksin sinovac danramil cisoka kapten inf jefriansen sipayung masih ini bagian proses… ,Netral
-1,vaksin sinovac aja sok ketas lu,Negatif
-2, sinovac padahal cuma memang pas vaksin ke kurang fit jadi makin parah deh saran kalau mau… ,Negatif
1, aku vaksin sinovac alhamdulillah tidak apa-apa sih nder cuma pegal dibagian suntikan bentar aja tidak smpe berhari hehe,Positif
0, wajar vaksin apa ngomong-ngomong sinovac ,Netral
-2, engga kaaak wkwk mungkin karena aku vaksin dan nya sinovac terus aku nakespro juga jadi ditambahin kaaak wkwk,Positif
0, si geo suruh pakai vaksin sinovac,Netral
-1, dosis sinovac telat hari nih kynya kalau lihat jadwal bulanan kak gila yah tidak cuma dari satu jenis… ,Negatif
1, temen aku ngetwit dia vaksin sinovac tiap bulan untungnya sih tidak kenapa kayaknya dia,Positif
1,vaksin covid sinovac buatan tiongkok dapat digunakan pada remaja berusia antara dan tahun selengkapnya … ,Positif
-1, penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan kp kesihatan sumber kementeria…,Positif
0, terhitung sejak tanggal september sentra vaksinasi l jakaa akan melayani pemberian vaksin dosis dengan jenis…,Positif
-1,rasah kakean cangkem aku ki asline untramentp bar vaksin sinovac wingenane kekuatanku ilang,Negatif
2, vaksin aja gapapa ambil sinovac yang efeknya paling ringan diantara yang lainnya tapi tetap kon… ,Positif
0, jadwal vaksin jogja kulon progo oktober sinovac dosis link daftar tidak ,Netral
1, aneh sinovac itu malah paling aman semua anak sekolah di vaksin sinovac kok ngomong-ngomong kamu minum obatnya tidak… ,Positif
0, sinovac taon sesuk vaksin neh,Netral
0,saya vaksin peama dosis sinovac untuk umur tahun sampai ke atas kan tapi saya masih umur tahun karena say… ,Netral
0,hari ini sabtu tanggal jam wibpolresta bandara soetta bersama jajaran tni dan stakeholder melaksanakan… ,Netral
0,kenyataan akhbar kementerian kesihatan pihak berkuasa kawalan dadah yang bermesyuarat hari ini m… ,Netral
0, kalau sekedar butuh seifikat harusnya pakai sinovac aja saya juga tidak percaya vaksin tapi karena ribet… ,Negatif
0, tidak napsu makan om abis vaksin sinovac dosis malam ny masuk anginperut berasa kenyanv hbis maksi tadi ,Negatif
-1,agar vaksin sinovac tidak mubazir nidom menyarankan untuk kembali dievaluasi jika dikatakan masih efektif untuk v… ,Negatif
0, aku vaksin sinovac aja tidak ada efek apa kok sebelumnya konsul ke dokter kalaulg tidak kambuh kondisi sehat tidak apa-apa vaksin,Positif
0, australia mulai membuka perbatasannya pada november nanti traveler dengan vaksin sinovac diperbolehkan masuk ke sana ,Positif
0, kerajaan china juga bersetuju untuk menderma tambahan juta dosis kepada kita untuk ditambah kepada ribu yang sudahpun…,Positif
0,terus harusnya dosis ke tanggal tapi diundur karena tmptnya dipake sama ds lainfyi disini perdesa terus ada informasi lagi tanggal… ,Netral
-1, gws elnim aku waktu itu vaksin peama sama kedua sama sama demam ngomong-ngomong vaksinnya astrazen apa sinovac,Negatif
-1,asline aku iki ultramen tpi mari di vaksin sinovac kekuatanku ilang v,Negatif
0,vaksin sinopharm sama sinovac teh sama tidak si lihat di google beda tapi baru inget pas vaksin nakes bilangnya sinovac… ,Netral
0, sinovac ngomong-ngomong kalauabis vaksin terus antigen hasilnya reaktif tidak sih,Netral
2, selamat malam min maaf ini seifikat vaksin saya yang dosis sama kok tidak ada ya di app peduli lin… ,Negatif
-1, baru mau vaksin senin besok sinovac yang pakai sinovac efek sampingnya apa aja yalebih takut kena efek… ,Negatif
0,kerajaan china juga bersetuju untuk menderma tambahan juta dosis kepada kita untuk ditambah kepada ribu yang su… ,Positif
-1, kamu jangan vc aku dulu lah lagi sakit hahahahahahaha kok ngetawain tuh kan gegayaan vaksin mode… ,Negatif
0, sinovac vaksin paling pupuk bawang alias santuy,Positif
0,rekomendasi tersebut juga memungkinkan diizinkannya kembali masuknya pelajar internasional dari sejumlah negara sep… ,Positif
0, akuu vaksin sinovac alhamdulillah udah vaksin kali gapapa dan pas selesai vaksin tidak ada gejala aneh apapun,Positif
1,lanang kok vaksin sinovac rak gentle banget,Negatif
0,rapopo vaksin sinovac timbang astrazeneca honda motor opo moderna modarne ,Netral
-1, aku ada riwayat asma dipuskesmas ditanyain si terkahir kambuh kapan terus vaksin kemarin si… ,Netral
-2, nenek aku darah tinggi umurnya udah alhamdulilah after vaksin gapapa ko nder dia pakai vaksin sinovac,Positif
-1,rasah kakean cangkem asline aku ki ultraman tapi bar vaksin sinovac dadi kekuatanku ilang,Negatif
0, sinovac buat vaksin  ,Netral
0, sinovac besok tanggal vaksin kedua hihi,Netral
0, sinovac vaksin di sekolah,Netral
0, tidak tahu waktu ngantri ngambil formulir kan ada yang nanya apa vaksin apa terus katanya sinovac gataunya astrazeneca,Netral
0, selanjutnya dimohon untuk menunggu balasan melalui whatsapp dari panitia terkait ya kak kemudian kami in… ,Netral
1,tersedia untuk pesea dengan jenis vaksin sinovac boleh dosis ke dan dosis ke lohhh buka sejak jam … ,Netral
1,pelayanan vaksinasi covid dosis  bagi warga kelurahan pejuang akan dilaksanakan vaksin dosis ke  jen… ,Netral
2, pesea dosis harus melebihi hari setelah menerima dosis sinovaccoronavac pastikan membawa kau vaksin… ,Netral
0,dalam peristiwa beberapa waktu lalu itu seorang tenaga kesehatan mengalami luka dan dosis vaksin sinovac rusak… ,Negatif
1, kegiatan vaksinasi ini ditujukan bagi keluarga besar its dan masyarakat umum berlaku untuk warga negara indonesia… ,Positif
0,bgr informasi vaksin sinovac buat besok ada tidak buat dosis kedua makasii,Netral
1, aku asam lambung aman kok udah kali vaksinn pakai sinovac yang penting sebelum vaksin makan… ,Positif
0, vaksin sinovac unmul tanggal  oktober syarat jadwal  cp cek foto link …,Netral
-1, rasah kokean ngece asline aku ki kuat tapi bar vaksin sinovac kekuatanku ilang ,Negatif
1, produk sinovac adalah jenis vaksin covid kedua yang diluluskan kerajaan malaysia untuk penggunaan bagi golongan…,Positif
1, produk sinovac adalah jenis vaksin covid kedua yang diluluskan kerajaan malaysia untuk penggunaan bagi tidak… ,Positif
1, aku vaksin sinovac alhamdulillah setelahnya tidak ada gejala cuma laper terussssss,Positif
-1, temenn gua asma di vaksin sinovac,Positif
0,informasi dong vaksin kedua sinovac bekasi timur ,Netral
-1, aku juga kmaren mintain surat rekomen dari dari jantung buat vaksin ke ibuku takut kenapa e… ,Netral
0,pelaksanaan vaksinasi serentak tahap vaksin sinovac yang dilaksanakan di polsek rambutan kecamatan rambutan kota te… ,Netral
0,yb macam mana nak request untuk second dose sinovac saya kontak rapat haritu so saya kansel appointment sec d… ,Netral
0,pelaksanaan gerai vaksinasi presisi tahap vaksin sinovac yang dilaksanakan di polsek rambutan kecamatan rambutan kota… ,Netral
0,sdf informasi vaksin sinovac dosis rek gawe mene atau minggu depan,Netral
-1, nenekku punya hipeensi seminggu sebelum vaksin minum obat ht nya teratur sama pola ma… ,Positif
0, aduh vaksin aku masih sinovac  ,Negatif
0,wuahahaahah ternyata yang peama dulu aku vaksin moderna wkwkwkwk kirain sinovac ,Negatif
-1,rasah kakean cangkemasline aku iki ultramentapi bar vaksin sinovac kekuat an ku ilang,Negatif
0,sabtu tanggal oktober babinsa koramil kms serda baiwa bakri melaksanakan kegiatan pendampingan dan pengaw… ,Netral
0,rapopo vaksin sinovac timbang astrazeneca daihatsu opo moderna modarne d,Netral
0,wakil walikota banjarmasin h arifin noor meninjau program vaksinasi covid di sama negeri bjm vaksinasi pada h… ,Positif
0,aku asline pendekar cuman bar di vaksin sinovac dadi jurusku ke reset kabeh ,Negatif
1,malaysia akhirnya mengikuti langkah indonesia dengan memberikan persetujuan bersyarat untuk pemberian vaksin covid… ,Positif
0,penyaluran vaksin atas perjuangan perwakilan fraksi paai golkar di komisi vii dpr republik indonesia mukhtarudin membantu progr… ,Positif
0,vaksin sinovac saja lengenku kemeng mendae kenek astrazeneca ,Negatif
-1,vaksin massal dosis sinovac di royal plaza surabaya oktober sedia dosis tanpa surat domisili ,Positif
1, alhamdulillah sudah vaksin selesai dengan dosis sinovac dapat dosis bener² war sold dalam menit karena antu…,Positif
-2,aku ki asline iron man tapi bar vaksin sinovac kekuatanku ilang makane dadi rapuh kek ngeneki,Negatif
0,aku asline powerrangger abang kacek e saiki rodok mlesek mergo bar vaksin sinovac,Negatif
1, australia akan buka perbatasanpenerbangan internasional mulai bulan depan vaksin sinovac bisa masuk oz kabar baik bua…,Positif
-1, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom data stabilitas yang ada…,Negatif
0, aku ada asma vaksin pakai sinovac sihh sudah kali,Positif
0,vaksin astrazeneca vaksin sinovac besoknya jadi titan,Negatif
0,vaksin sinovac unmul tanggal  oktober syarat jadwal  cp cek foto link ,Netral
-1,ini aku lagi pada kumpul ya di rumah bibi eh pada nyombongin ya vaksin sinovac lah moderna pfizer aku celetuki… ,Negatif
1, aku sendiri udah vaksin dosis sinovac selama ini sih aman intinya janga… ,Positif
-1, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom data stabilitas yang ada hanya… ,Negatif
0, a,Netral
-1, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom data stabilitas yang ada hany… ,Negatif
-1, rasah kakean cangkem asline aku ki ultramen tapi bar vaksin sinovac kekuatan ku ilang,Negatif
-1,rasah kakean cangkem asline aku ki ultramen tapi bar vaksin sinovac kekuatan ku ilang,Negatif
-2, aku vaksin sinovac karena asma aku juga tidak yang parah banget sampai kambuh tiap bulan jadi nggapapa buatt vaksinn,Positif
-1, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom data stabilitas yang… ,Negatif
0,bhabinkamtibmas kelurahan purwokinanti polsek pakualaman aipda sujiman sabtu melaksanakan pemantuan dan… ,Netral
1,usai indonesia giliran malaysia izinkan vaksin sinovac untuk remaja baca selengkapnya disini… ,Positif
0,even selepas tahun tamadun china menggunakan kaedah virolasi untuk menghasilkan vaksin kaedah ini sama macam dorn… ,Netral
0,asline aku ultramen due kekuatan mbuh nopo bar di vaksin sinovac kok malah kekuatanku di nerf entek an ,Negatif
-2, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom d… ,Negatif
-2, aslinya dari pabrik vaksin kadaluarsa bulan tapi ijin darurat bpom data stabilita… ,Negatif
2, aku ada asma ambil sinovac aman aja kok nanti sebelum vaksin ada skrining kesehatan juga… ,Positif
-2,apa cuman gua disini kalau pas suntik vaksin antara peama sama ke dua itu beda btwgua dosis peama sinovac kedua astrazeneca,Netral
1, oooogitu yaaakirain seperti halodoc dikasih tahu juga tempat dan jadwal nya semalam akhir nya daftar… ,Netral
0, ibuku punya riwayat daing juga minggu kemarin dicoba vaksin sinovac dosis peama alh… ,Positif
-1,aku iki asline power ranger pinkgra² di vaksin sinovac kekuatan q ilang,Negatif
2, haha pengennya gituu tapi kemarin dapetnya tetap sinovac gapapalah ya yang penting akhirnya bisa vaksin ya astrii ,Positif
-1,rasah kakean cangkemasline aku ki superman tapi wingi bar vaksin sinovac kekuatanku ilang,Negatif
0, pak sinovac vaksin ke bulan lagi,Netral
1,keputusan itu dibuat selepas pengawal selia ubat negara itu memberikan kebenaran kepada pelancong dan pelajar asing… ,Positif
0,australia mulai membuka perbatasannya pada november nanti traveler dengan vaksin sinovac diperbolehkan masuk ke sa… ,Positif
-2,btull bapack ku saja yang awalnya takut karena punya penyakit paruparu aja akhirnya vaksin meskipun sinovac ,Positif
0, temenku punya asma flek paru juga vaksin sinovac aman smpe sekarang malah badannya makin seger,Positif
-1, siapsiap yang mau umrah jangan lupa vaksin tapi jangan sinovac karena arab tak mau produk cina arab saudi longgarkan saya…,Negatif
-1,rasang kakean cangkemasline aku ki ultramentapi bar di vaksin sinovac kekuatan ku ilang,Negatif
1, aku dan kakakkakak ku asma semua kak and alhamdulillah kita sudahhvaksin semua dan dapatnya… ,Positif
-1,siapsiap yang mau umrah jangan lupa vaksin tapi jangan sinovac karena arab tak mau produk cina arab saudi long… ,Negatif
0,eh ternyata vaksin sinovac tahanya sampai bulan gitu ya,Netral
0, kamu vaksin sinovac apa yang lain,Netral
1,vaksin sinovac diakui warga indonesia bisa masuk australia ,Positif
1, sebanyak dosis vaksin sinovac telah diberikan dalam pelaksanaan vaksin covid di pmi kabupaten sragen pada rabu kamis…,Positif
-1,sing vaksin e sinovac ra usah sok keraskoyo aku ngenei kamu astreav,Negatif
0, lha ktp ku semarang tapi vaksin nag sidoarjo jatim yo iso ik sinovac,Positif
-2,aku salah vaksinpeama prizer kedua malah sinovac aku lupa beneran wow yallah aku gabakal mokad kan,Netral
0, mau tolak sampai mencret juga kalau mau jadi tki atau umroh ya pakai vaksin selain sinovac,Negatif
0,punten mau nanya vaksin peama sama vaksin kedua itu sama ya apa beda kalausemisal vaksin peamanya sinovac tru… ,Netral
2, semangat banget aku tuh kak iya yapantes banyak yang hindarin sinovac tapi bagaimana lagi di dalam negri pun… ,Negatif
1, therapeutic goods administration menyatakan vaksin sinovac dan astrazeneca masuk ke dalam daftar vaksin covid yang diakui keput…,Positif
0,therapeutic goods administration menyatakan vaksin sinovac dan astrazeneca masuk ke dalam daftar vaksin covid yang… ,Positif
-1,besok vaksin ah lama nunggu moderna sinovac ajadeh,Positif
0,bedanya vaksin moderna dengan sinovac apa teman ,Netral
0,euy mau nanya kalauvaksin bagusan sinovac atau pfizer,Netral
0,wes dasare mageran ketambah vaksin sinovac,Negatif
0, mjb ka kalauada dokter yang bilang gaboleh vaksin ketiga tuh kenapa wkwk padahal dosis sinovac tau tidak penjelasannya,Netral
1,alhamdulillah mama sudah bisa vaksin tadi pagi random lgsg telpon mama suruh vaksin terus doi lgsg ke puskes terdekat… ,Positif
1,informasi vaksin covid bogor sinovac dosis dan kecamatan ciomas tersedia kuota ,Netral
0, jbrfess informasi vaksin hari sabtu tanggal oktober pelaksana kodim tempat balai desa sukorambi sasaran lansi…,Netral
0,informasi vaksin covid bogor sinovac dosis dan puskesmas ciomas rahayu untuk masyarakat umum ,Netral
1, oalah sinovac enak banget ini vaksin pas disuntik tidak berasa efeknya juga cuma pegal,Positif
1, ada mas di bbbrp jurnal luar negeri dibahas efektifitas vaksin trhdp varian delta paling bagus mod… ,Positif
-1, sinovac kan tidak sakit tapi tipe orang yang udah vaksin beda² sih,Positif
0,lur ada informasi vaksin dosis kedua kah yang isinya sinovac dalam minggu ke depan makasih sebelumnya,Netral
-1, kak aku asma  udah vaksin sebenernya aku agak bandel juga jangan ditiru hehe minggu… ,Negatif
-1, iyaa aku juga gapaham kek nya bengkak gitu cuma hijau vaksin sinovac,Negatif
0, kalauvaksin peama sinovac vaksin kedua boleh pfizer tidak,Netral
0,pelaksanaan vaksinasi massal untuk dosis dan dosis vaksin sinovac di gerai vaksin presisi polres brebes memasuk… ,Netral
0,apel pengamanan kegiatan vaksinasi massal hari ke gerai vaksin presisi polres brebes untuk dosis dan dosis va… ,Netral
-1,rasah kokean ngece asline aku ki kuat tapi bar vaksin sinovac kekuatanku ilang ,Negatif
0,informasi vaksin sinovac dosis dan puskesmas tenjo hari ini anak usia tahun ke atas boleh ikut ,Netral
0, mjb pacarku ada asma tapi kemarin dia sudah slesai vaksin dosis  pakai vaksin sinovac dan alhamdu… ,Positif
-2,ternyata kipi vaksin pfizer tidak kalah sama moderna gila apaa ya sinovac kayanyaa cuma air di tubuh w saking gabereaksinya,Negatif
0,informasi vaksin pfizer dan sinovac bogor oktober menyasar masyarakat umum berusia tahun ke atas ,Netral
0,informasi vaksin dosis sinovac buat daerah sukamulya kabupaten tangerang dong bestie kalaubisa yang tidak mandang domisili s… ,Netral
-1, nitip dong kalauada yang punya informasi vaksin dosis sinovac di sekitaran sukamulya yang tidak perlu domisi… ,Netral
0,informasi vaksin covid massal bogor polsek caringin hari ini pakai sinovac dosis dan untuk masyarakat umum ,Netral
-1,penggunaan vaksin sinovac kepada golongan remaja berumur tahun dan ke atas dibenarkan ketua pengarah kesihatan… ,Netral
0, perbezaan jumlah kematian akibat covid bagi penerima vaksin astrazeneca pfizer dan sinovac dengan jumlah kematian a…,Negatif
0,vaksin sinovac gratis untuk ke ampminggu di vihara avalokiteswara kelbanten keckasemen kota serang… ,Positif
0, mjb kak ayah nya punya riwayat darah tinggi aman pakai sinovac ada after effect nya soalny… ,Positif
-2, nampaknya vaksin astrazeneca zeneca paling berkesan mengawal covid walaupun dikaitkan dengan pembekuan darah blood clot…,Negatif
0, kan sama juga kalau tidak salah bpom juga banget belum setuju penggunaan vaksin sinov… ,Negatif
0,informasi vaksin covid bogor sinovac dosis dan puskesmas purwasari hari ini kuota ,Netral
0,gelombang ketiga itu profit taking vaksin ke kan bayar tidak gratis sinovac aja rb paling murah tuh diban… ,Positif
0,informasi vaksin sinovac dosis dan bogor oktober bisa daftar melalui setempat ,Netral
0, eh nek awakmu due informasi vaksin sinovac dosis kabari aku ya tulungg makasoyy,Netral
0, akuu aku vaksin pfizerbiontech tapi kalautidak ada pakai sinovac juga gapapa banget kok intinya j… ,Netral
1,validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin pulihkan nusantara,Positif
1, validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin pulihkan indonesia,Positif
2,validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin yang digunakan di indonesia sudah teruji keamanann… ,Positif
2,aku sudah vaksin kali pernah kena c word juga tapi gejalanya ringan untungnya cuma pas pakai vaksin sinovac jadi gampang l… ,Positif
-1, tidak tau jelas ya cuman aku rasa apapun jenis vaksin nya kek nya gejala atau efek nya sama si soal nya… ,Negatif
0,jbrfess informasi vaksin hari sabtu tanggal oktober pelaksana kodim tempat balai desa sukorambi sasar… ,Netral
1, ktp ku wonosobo vaksin nng depok sinovac seifikat oleh kok aman,Positif
0, iyaaa kalau sinovac kabarnya bakalan dapet vaksin booster lagi sekarang kal… ,Negatif
-1, australia buka pintu kepada pelancong lengkap vaksin sinovac astrazeneca austra ,Positif
0,pembukaan ini dijangka bermula bulan depan november ,Netral
1, pemerintah arab saudi akui penggunaan vaksin sinovac bagi jamaah umroh indonesia ,Positif
2, kalau aku vaksin ke atau ke benar benar tidak ngaruh apa apa sama sekali aku pakai vaksin sinovac… ,Positif
-2, efikasi vaksin sinovac di indonesia menurun dari persen menjadi persen perlu vaksin booster dengan jenis vaksin covi…,Negatif
1, tetap vaksin dan aku dspetnya sinovac sepupuku astrazeneca,Positif
-1, bapak ku demam minggu setelah vaksin dosis peama kalauaku pakai sinovac tidak ada efek apa pas dosis peama,Negatif
0, rapopo vaksin sinovac timbang astrazeneca daihatsu opo moderna modarne ,Netral
-1, iyaaa beneran tidak berasa apa kepengen tidur banget juga engga standa aja ngomong-ngomong aku pakai sinovac vaksin nya,Positif
1,validasi sinovac oleh who bukti vaksin aman teruji mutu vaksin pulihkan bangsa ,Positif
0,mau nyobain astrazeneca kali astrazeneca kali pfizer nyatanya vaksin kemarin sinovac kali sinovac kali moderna ,Netral
1, hooh mknya aku tidak jadi vaksin astrazeneca pindah ke sinovac alhamdulillah tidak ada apa cmn pegal aja ditgn pas… ,Positif
1,vaksin nusantara nobuka pabrik vaksin sinovac terus sekarang ini kelakuan ketua tim cinta produk indonesia ,Positif
0, kalau aku sih sinovac ya dari vaksin peama dan kedua karena vaksin dosis peama dan k… ,Positif
-2,seng vaksin e sinovac ra usah sok keras kyo aku ngene kamu astreav,Negatif
0, jadi kemarin bulan april aku vaksin itu sinovac… terus di vaksin lagi yang ke moderna… kalaua… ,Negatif
0, kemarin april sinovac terus di suruh vaksin lagi sama dokter nya,Negatif
0, jenis vaksin keii setau ku ada nah aku yang vaksin sinovac sama aja sakitnya,Negatif
2,yeay penerima vaksin sinovac akhirnya boleh masuki australia baca selengkapnya disini ,Positif
0, nihhh aku sudah vaksin sinovac aku pribadi tidak ada bagaimana bagaimana samsek cuma rada pegal tapi tidak ganggu dan ngant… ,Positif
0, gini gini udah vaksin jenis tau tapi yang sinovac buat yang dibawah tahun,Netral
1,memang ya vaksin sinovac ini buat ngantuk tidak ilang”,Negatif
0,sebanyak siswa sman sragen jalani vaksinasi covid vaksinasi dilaksanakan pada hari rabu di… ,Netral
0, oktober kkm lulus bersyarat penggunaan vaksin coronavac keluaran sinovac terhadap remaja tahun dan ke atas ,Netral
