"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MohdNazmiNordin: Thanks @khaiartzfar for the write-up..

Nak tau knp saya di Dubai, UAE sudah lengkap 4 doses drpd 2 jenis vaksin yg be…",FALSE,0,NA,2021-10-05 04:05:40,FALSE,NA,"1445238736359342083",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edtvmalaysia",4,TRUE,FALSE,NA,NA
"RT @limlipeng: Salam YBM @Khairykj, 
a stateless man approached me asking me on the process utk dapatkan vaksin. Tetapi dia tidak ada sebar…",FALSE,0,NA,2021-10-05 04:05:33,FALSE,NA,"1445238707204734978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyradyre",46,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 04:03:20,FALSE,NA,"1445238149551067136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adammalik_miri",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 04:02:20,FALSE,NA,"1445237895548178432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranimohd1",194,TRUE,FALSE,NA,NA
"RT @RsudKanjuruhan: Bagi yang belum vaksinasi monggo RSUD Kanjuruhan Kab. Malang ada Program Vaksinasi Covid 19 dengan jenis vaksin Sinovac…",FALSE,0,NA,2021-10-05 03:53:27,FALSE,NA,"1445235660076453889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_MasGuru",14,TRUE,FALSE,NA,NA
"Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh it… https://t.co/mxPnUHLiLJ",FALSE,16,NA,2021-10-05 03:50:06,TRUE,NA,"1445234816488652806",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","japenjohor",10,FALSE,FALSE,NA,NA
"@staryurina Kren, dapet vaksin jenis ap tuh?",FALSE,0,"staryurina",2021-10-05 03:43:22,FALSE,"1445232647907643397","1445233122216271874","1429007128669216768","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syoungeunie",0,FALSE,FALSE,NA,NA
"Kedua, kata kunci yang berkaitan dengan vaksin juga mengalami peningkatan.
- Syarat vaksin naik 1.9x
- Sertifikat v… https://t.co/ksTUtpfWrG",FALSE,0,"cfds_ugm",2021-10-05 03:41:54,TRUE,"1445232752677191688","1445232754744958976","4771554530","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cfds_ugm",0,FALSE,FALSE,NA,NA
"RT @MohdNazmiNordin: Thanks @khaiartzfar for the write-up..

Nak tau knp saya di Dubai, UAE sudah lengkap 4 doses drpd 2 jenis vaksin yg be…",FALSE,0,NA,2021-10-05 03:41:10,FALSE,NA,"1445232568375209993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","khaiartzfar",4,TRUE,FALSE,NA,NA
"Vaksin Lindungi Keluarga - Semua Jenis Vaksin Yang Digunakan Di Indonesia Aman &amp; Halal Untuk Digunakan Serta Memili… https://t.co/Pn0HJsgxqk",FALSE,0,NA,2021-10-05 03:40:49,TRUE,NA,"1445232480940748802",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DavinaKeana6",0,FALSE,FALSE,NA,NA
"Vaksin Lindungi Keluarga - Semua Jenis Vaksin Yang Digunakan Di Indonesia Aman &amp; Halal Untuk Digunakan Serta Memili… https://t.co/M3RCg7egCC",FALSE,0,NA,2021-10-05 03:39:18,TRUE,NA,"1445232100668436480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SindyAp59526417",0,FALSE,FALSE,NA,NA
"Thanks @khaiartzfar for the write-up..

Nak tau knp saya di Dubai, UAE sudah lengkap 4 doses drpd 2 jenis vaksin yg… https://t.co/MNIOt2nqG3",FALSE,11,NA,2021-10-05 03:36:42,TRUE,NA,"1445231443987283968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MohdNazmiNordin",4,FALSE,FALSE,NA,NA
"Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh it… https://t.co/iqcnaF6Zmq",FALSE,4,NA,2021-10-05 03:36:24,TRUE,NA,"1445231370641444866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JapenPerlis",2,FALSE,FALSE,NA,NA
"Vaksin Lindungi Keluarga - Semua Jenis Vaksin Yang Digunakan Di Indonesia Aman &amp; Halal Untuk Digunakan Serta Memili… https://t.co/GNRDACGksi",FALSE,0,NA,2021-10-05 03:35:35,TRUE,NA,"1445231166697578496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","infodepokterki1",0,FALSE,FALSE,NA,NA
"Vaksin Lindungi Keluarga - Semua Jenis Vaksin Yang Digunakan Di Indonesia Aman &amp; Halal Untuk Digunakan Serta Memili… https://t.co/cTAWGX5V9o",FALSE,0,NA,2021-10-05 03:32:48,TRUE,NA,"1445230465091190787",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","YudaPra85206337",0,FALSE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:31:57,FALSE,NA,"1445230251215253507",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arendagreat",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:30:32,FALSE,NA,"1445229892098879489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PmrPenmuar",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:25:11,FALSE,NA,"1445228549166690305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McNoc_Jeli",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:18:14,FALSE,NA,"1445226800481591300",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beritartmsabah",194,TRUE,FALSE,NA,NA
"my kinda happiness today <U+0001F97A>

dah diomongin abcd soal ikut vaksin dari kemarin2, tapi gw tetep yakin vaksin jenis ini… https://t.co/2Pq6rzQGFg",FALSE,1,NA,2021-10-05 03:15:15,TRUE,NA,"1445226049445322752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ameliahaikalf",0,FALSE,FALSE,NA,NA
"RT @RsudKanjuruhan: Bagi yang belum vaksinasi monggo RSUD Kanjuruhan Kab. Malang ada Program Vaksinasi Covid 19 dengan jenis vaksin Sinovac…",FALSE,0,NA,2021-10-05 03:14:43,FALSE,NA,"1445225915844214786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yusufgunawan",14,TRUE,FALSE,NA,NA
"RT @RsudKanjuruhan: Bagi yang belum vaksinasi monggo RSUD Kanjuruhan Kab. Malang ada Program Vaksinasi Covid 19 dengan jenis vaksin Sinovac…",FALSE,0,NA,2021-10-05 03:12:49,FALSE,NA,"1445225436636614660",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jangandiikuti1",14,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:11:48,FALSE,NA,"1445225181417410566",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmatSatem",194,TRUE,FALSE,NA,NA
"Bagi yang belum vaksinasi monggo RSUD Kanjuruhan Kab. Malang ada Program Vaksinasi Covid 19 dengan jenis vaksin Sin… https://t.co/9bXO10d3DT",FALSE,10,NA,2021-10-05 03:11:35,TRUE,NA,"1445225124068614144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RsudKanjuruhan",14,FALSE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:08:17,FALSE,NA,"1445224293512531969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YRosman",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:03:12,FALSE,NA,"1445223015164248067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmrkotatinggi",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 03:03:06,FALSE,NA,"1445222990216454145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pmrdalat",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:49:29,FALSE,NA,"1445219564657152004",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JapenKedah",194,TRUE,FALSE,NA,NA
"RT @limlipeng: Salam YBM @Khairykj, 
a stateless man approached me asking me on the process utk dapatkan vaksin. Tetapi dia tidak ada sebar…",FALSE,0,NA,2021-10-05 02:49:06,FALSE,NA,"1445219469152768003",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyaryHime",46,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:48:39,FALSE,NA,"1445219354681823232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AminZulkarnain",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:48:37,FALSE,NA,"1445219343768309761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tandokshorns",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:47:23,FALSE,NA,"1445219033440079875",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPcheehou",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:46:29,FALSE,NA,"1445218807614631938",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","asmanizam_ahmad",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:46:27,FALSE,NA,"1445218802321428480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mattzane1",194,TRUE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:43:17,FALSE,NA,"1445218001611939842",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeneranganKlang",194,TRUE,FALSE,NA,NA
"Kawe sudoh selesai cocok vaksin jenis pfizer biontech. https://t.co/KHgN0Xw4Wr",FALSE,0,NA,2021-10-05 02:42:47,FALSE,NA,"1445217876927864832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hasanihasan87",0,FALSE,FALSE,NA,NA
"RT @JPenerangan: Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh itu, elak…",FALSE,0,NA,2021-10-05 02:40:23,FALSE,NA,"1445217275141713923",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Penkampar",194,TRUE,FALSE,NA,NA
"Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh it… https://t.co/dAwjiPQdIA",FALSE,232,NA,2021-10-05 02:39:01,TRUE,NA,"1445216928012795908",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JPenerangan",194,FALSE,FALSE,NA,NA
"RT @stopakampret: @meinmokhtar Jerung meroh pun reti base gi vaksin. Hok antivaksin ni plok jenis x reti base molek jerung meroh mbeng ar g…",FALSE,0,NA,2021-10-05 02:38:35,FALSE,NA,"1445216822387564551",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lady4isha",107,TRUE,FALSE,NA,NA
"Takde alasan utk tak ambik vaksin, semua yg dia kata ""ikhtiar"" tu macam lah orang ambil vaksin tak buat. Jenis jeni… https://t.co/be18Nsdvuu",FALSE,5,"kimyaqee2",2021-10-05 02:29:43,TRUE,"1445212787899187200","1445214589273051141","1163508705599479808","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kimyaqee2",0,FALSE,FALSE,NA,NA
"<U+2728>Jenis vaksin<U+2728>
vaksin Sinovac, AstraZeneca, Pfizer, dan Moderna.
Nb : i can't mentioned all of types, but this is t… https://t.co/K9bYLM2bqA",FALSE,0,"slvnidmk_",2021-10-05 02:29:01,TRUE,"1445214411241639938","1445214413779193856","3219950712","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slvnidmk_",0,FALSE,FALSE,NA,NA
"@Khairykj @KKMPutrajaya Vaksin jenis apa dalam graph ni ? Betul ke Sibu case spike sebab vaksin jenis Sinovac didn'… https://t.co/MhAmYufdPc",FALSE,3,"Khairykj",2021-10-05 02:25:26,TRUE,"1445210279353065472","1445213512553230338","18901882","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnPacika",0,FALSE,FALSE,NA,NA
"Hampir 200 Juta Dosis Vaksin Disebar Sepanjang 2021, Terdiri Atas 6 Jenis https://t.co/0dE8DECaUH",FALSE,1,NA,2021-10-05 02:18:02,FALSE,NA,"1445211649422475268",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","pikiran_rakyat",0,FALSE,FALSE,NA,NA
"Setiap jenis vaksin yang diterima oleh anda mempunyai fungsi yang sama iaitu mengurangkan risiko jangkitan. Oleh it… https://t.co/KJw6u5p9KG",FALSE,0,NA,2021-10-05 01:54:54,TRUE,NA,"1445205829343322114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JabPeneranganN9",0,FALSE,FALSE,NA,NA
"@mxnvchild Kw vaksin jenis apa deh",FALSE,0,"mxnvchild",2021-10-05 01:32:06,FALSE,"1445199097208606723","1445200089945804802","1273145120918036480","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jm__095",0,FALSE,FALSE,NA,NA
"@ajipkasa betul dah cakap, x dak orang nak tanya melainkan mak bapak atau isteri kalau hat jenis sembahyang, tp pas… https://t.co/ef7o9jZB3V",FALSE,0,"ajipkasa",2021-10-05 01:30:59,TRUE,"1445017756097671180","1445199808340234247","43060807","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jzperwira",0,FALSE,FALSE,NA,NA
"@wlaha_sarimbit @zomet13 Ini buat semua jenis vaksin apa salah satu vaksin tertentu?",FALSE,0,"wlaha_sarimbit",2021-10-05 01:27:05,FALSE,"1445056354041810946","1445198826130657282","1080657285842518016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VA_imenaHG",0,FALSE,FALSE,NA,NA
"RT @seputaran_bdg: Ikut yuk #vaksinasi massal @daarutauhiidBDG 5-7 Oktober 2021.
jenis vaksin Sinovac.

#vaksincapaikekebalankomunal #vaksi…",FALSE,0,NA,2021-10-05 01:21:26,FALSE,NA,"1445197404379119616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAAlInayahKota1",1,TRUE,FALSE,NA,NA
"@jogmfs Biasanya pas vaksin 1 dikasih tau vaksin 2 tanggal berapa. 

Selisihnya tergantung jenis vaksinnya juga.",FALSE,0,"jogmfs",2021-10-05 01:19:43,FALSE,"1445196650473934854","1445196974119010308","420821783","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","O3_O99",0,FALSE,FALSE,NA,NA
"Telah dibuka pendaftaran vaksinasi di Galeri Kertas Studio Hanafi periode 16-17 Oktober 2021 menggunakan jenis vaks… https://t.co/golS1bRrul",FALSE,0,NA,2021-10-05 01:15:48,TRUE,NA,"1445195987132182528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","depokita",1,FALSE,FALSE,NA,NA
"Info Link Pendaftaran dan Jadwal Vaksin Dosis 1 dan 2 Jenis Pfizer dan Sinovac di Bogor Pada 6 dan 7 Oktober 2 https://t.co/8A1ZCustkU",FALSE,0,NA,2021-10-05 01:11:23,FALSE,NA,"1445194874312003585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TimesUtara",0,FALSE,FALSE,NA,NA
"@darjofess Bisa penting jenis vaksin nya sama",FALSE,0,"darjofess",2021-10-05 00:58:04,FALSE,"1445183011486515207","1445191525147688965","438072886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","awan_endy",0,FALSE,FALSE,NA,NA
"RT @AstroRadioNews: Kerajaan akan membenarkan penggunaan kaedah gabungan atau campuran untuk pemberian dos penggalak vaksin COVID-19.

Menu…",FALSE,0,NA,2021-10-05 00:48:49,FALSE,NA,"1445189196533039107",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PapaQQs",3,TRUE,FALSE,NA,NA
"Kerajaan akan membenarkan penggunaan kaedah gabungan atau campuran untuk pemberian dos penggalak vaksin COVID-19.… https://t.co/5uOhqWZySO",FALSE,2,NA,2021-10-05 00:45:59,TRUE,NA,"1445188482016505861",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AstroRadioNews",3,FALSE,FALSE,NA,NA
"RT @limlipeng: Salam YBM @Khairykj, 
a stateless man approached me asking me on the process utk dapatkan vaksin. Tetapi dia tidak ada sebar…",FALSE,0,NA,2021-10-05 00:30:06,FALSE,NA,"1445184486837133312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nektime_",46,TRUE,FALSE,NA,NA
"Ngomongin vaksin aku malah penasaran. Mereka ini pake jenis pa ya? Sumpah random banget emang <U+0001F62D> https://t.co/IMwa6M1NIR",FALSE,0,NA,2021-10-04 23:51:03,FALSE,NA,"1445174657305382917",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SeirisJejak",0,FALSE,FALSE,NA,NA
"RT @khairul_hafidz: Kumpul kes apa pulak? Yang jenis fitnah tu apa pulak? Duk kata kes AEFI remaja sampai ada yang mati rupanya itu semua p…",FALSE,0,NA,2021-10-04 23:31:54,FALSE,NA,"1445169841086763009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chickyschnitzel",12,TRUE,FALSE,NA,NA
"Jenis dosis vaksin Astrazeneca kirim tambahan 8.4 juta ke Indonesia #PPKMDemiRedakanCovid https://t.co/W1KgwABd39",FALSE,1,NA,2021-10-04 23:30:00,FALSE,NA,"1445169362285957122",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mukhlas74679335",0,FALSE,FALSE,NA,NA
"Indonesia kembali menerima tambahan vaksin jenis Astrazeneca sebanyak 8.4 juta dosis.

#PPKMDemiRedakanCovid https://t.co/CAioH3FDBx",FALSE,0,NA,2021-10-04 23:30:00,FALSE,NA,"1445169360734093316",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BkoroDc",0,FALSE,FALSE,NA,NA
"VAKSINASI MERDEKA SERENTAK
PESANTREN DAN RUMAH IBADAH

Dilaksanakan pada
Hari : Selasa
Tanggal : 5 Oktober 2021
Ber… https://t.co/Wq5376oDEO",FALSE,0,NA,2021-10-04 23:20:06,TRUE,NA,"1445166868801613838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","POLSEKSUKARAT10",0,FALSE,FALSE,NA,NA
"ya Allah males bgtt, boleh ganti jenis vaksin gasii<U+0001F62B> tugasku akeh, deadline mepet, nek ngerjain sambil mumet yo agak berat<U+0001F91A>",FALSE,0,"zyunggggg",2021-10-04 22:26:59,FALSE,"1445148885232455682","1445153504381657093","4378457892","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zyunggggg",0,FALSE,FALSE,NA,NA
"@cheoorin Kamu vaksin jenis apa?",FALSE,0,"cheoorin",2021-10-04 21:55:39,FALSE,"1445144577891917835","1445145616955297792","1158280816239112192","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lollicandyyy",0,FALSE,FALSE,NA,NA
